fips,65yrs,minority,black,hispanic,population,perc_65yrs,perc_minority,perc_black,perc_hispanic,poverty,perc_poverty,income,risk_flu,perc_rural_pop,perc_urban_pop
17131,3365,412,112,409,15437,0.217983,0.026689,0.007255,0.026495,1387,9.000000,58384,-0.726690,77.800000,22.200000
17133,6360,803,153,570,34637,0.183619,0.023183,0.004417,0.016456,1446,4.300000,88481,-0.594850,41.400000,58.600000
17135,5853,1516,1006,526,28414,0.205990,0.053354,0.035405,0.018512,3754,14.400000,53138,-0.686040,41.600000,58.400000
17137,6803,3398,2334,903,33658,0.202121,0.100957,0.069345,0.026829,4694,15.200000,48976,-0.642160,36.200000,63.800000
17139,2813,366,112,246,14501,0.193987,0.025240,0.007724,0.016964,1373,9.600000,59901,-0.638820,69.200000,30.800000
17141,9711,1981,634,5326,50643,0.191754,0.039117,0.012519,0.105168,4223,8.400000,61794,-0.501430,47.100000,52.900000
17143,31489,47431,33636,9056,179179,0.175740,0.264713,0.187723,0.050542,29227,16.600000,56478,-0.309030,14.600000,85.400000
17145,4007,2532,1903,674,20916,0.191576,0.121056,0.090983,0.032224,3327,17.800000,49965,-0.667560,43.600000,56.400000
17147,3240,436,109,250,16344,0.198238,0.026676,0.006669,0.015296,1192,7.300000,67460,-0.739980,67.700000,32.300000
17149,3312,460,229,223,15561,0.212840,0.029561,0.014716,0.014331,2129,14.100000,47815,-0.690810,72.300000,27.700000
17151,1183,331,224,72,4177,0.283218,0.079243,0.053627,0.017237,763,18.600000,43053,-0.876020,100.000000,0.000000
17153,1235,1875,1635,134,5335,0.231490,0.351453,0.306467,0.025117,1074,19.700000,38400,-0.851800,100.000000,0.000000
17155,1329,169,44,359,5739,0.231573,0.029448,0.007667,0.062554,484,8.500000,66319,-0.842600,100.000000,0.000000
17157,6157,4085,3371,1054,31782,0.193726,0.128532,0.106066,0.033163,3834,13.800000,53607,-0.574420,42.600000,57.400000
17159,3270,554,143,295,15513,0.210791,0.035712,0.009218,0.019016,2311,15.000000,48152,-0.585120,43.500000,56.500000
17161,28046,24688,15716,18753,141879,0.197675,0.174007,0.110770,0.132176,19754,14.200000,52642,-0.381360,10.900000,89.100000
17163,42597,91406,79344,11215,259686,0.164033,0.351987,0.305538,0.043187,38065,14.800000,58222,-0.385450,9.800000,90.200000
17165,4813,1671,900,409,23491,0.204887,0.071134,0.038313,0.017411,4692,20.300000,40761,-0.597640,43.700000,56.300000
17167,35833,35032,25272,4728,194672,0.184069,0.179954,0.129818,0.024287,25172,13.100000,62242,-0.328990,14.100000,85.900000
17169,1586,337,246,157,6768,0.234338,0.049793,0.036348,0.023197,778,11.400000,52018,-0.843340,57.600000,42.400000
17171,972,127,31,71,4951,0.196324,0.025651,0.006261,0.014341,499,10.300000,55198,-0.870410,100.000000,0.000000
17173,5014,434,87,249,21634,0.231765,0.020061,0.004021,0.011510,2191,10.200000,56509,-0.544310,77.700000,22.300000
17175,1216,183,46,109,5342,0.227630,0.034257,0.008611,0.020404,594,11.200000,52651,-0.828740,100.000000,0.000000
17177,10426,6505,4643,1914,44498,0.234303,0.146186,0.104342,0.043013,5555,12.700000,47357,-0.581170,40.100000,59.900000
17179,25457,5450,1816,3237,131803,0.193144,0.041350,0.013778,0.024559,12465,9.600000,61508,-0.320530,20.400000,79.600000
17181,3643,713,222,881,16653,0.218759,0.042815,0.013331,0.052903,2902,17.400000,49716,-0.707960,65.900000,34.100000
17183,15028,13521,10570,3982,75758,0.198368,0.178476,0.139523,0.052562,14256,19.300000,44638,-0.488420,31.300000,68.700000
17185,2463,480,117,363,11520,0.213802,0.041667,0.010156,0.031510,1645,14.400000,53414,-0.630720,38.900000,61.100000
17187,3398,1327,490,1662,16844,0.201734,0.078782,0.029090,0.098670,2069,12.900000,53532,-0.745110,45.500000,54.500000
17189,2879,384,137,200,13887,0.207316,0.027652,0.009865,0.014402,1016,7.400000,66937,-0.628250,73.600000,26.400000
17191,3604,428,99,260,16215,0.222263,0.026395,0.006105,0.016035,2234,13.800000,50471,-0.602930,69.900000,30.100000
17193,2893,393,95,210,13537,0.213711,0.029032,0.007018,0.015513,1637,12.300000,49507,-0.540520,62.000000,38.000000
17195,11732,2587,1003,6814,55175,0.212633,0.046887,0.018179,0.123498,5732,10.500000,57197,-0.510160,37.300000,62.700000
17197,93591,143701,84524,125375,690743,0.135493,0.208038,0.122367,0.181507,44038,6.400000,86108,-0.195580,3.900000,96.100000
17199,12962,5598,3096,1817,66597,0.194633,0.084058,0.046489,0.027284,9356,14.400000,46187,-0.464750,34.800000,65.200000
17201,50817,57580,39450,38180,282572,0.179837,0.203771,0.139610,0.135116,45006,16.100000,53795,-0.257170,7.900000,92.100000
17203,7172,1169,284,735,38459,0.186484,0.030396,0.007384,0.019111,2662,7.100000,72247,-0.545150,54.900000,45.100000
18001,5681,782,198,1623,35777,0.158789,0.021858,0.005534,0.045364,4056,11.600000,56693,-0.512920,53.700000,46.300000
18003,56584,77299,45450,29356,379299,0.149180,0.203794,0.119826,0.077395,49641,13.500000,54473,-0.268710,11.900000,88.100000
18005,13851,10969,1974,6019,83779,0.165328,0.130928,0.023562,0.071844,8238,10.100000,63067,-0.530860,33.700000,66.300000
18007,1571,269,97,476,8748,0.179584,0.030750,0.011088,0.054412,985,11.500000,51649,-0.763450,100.000000,0.000000
18009,2574,380,90,206,11758,0.218915,0.032318,0.007654,0.017520,1651,14.100000,45161,-0.749910,50.600000,49.400000
18011,9342,5034,1424,2157,67843,0.137700,0.074201,0.020990,0.031794,3585,5.400000,85876,-0.467530,34.400000,65.600000
18013,3833,486,110,278,15092,0.253976,0.032202,0.007289,0.018420,1519,10.100000,60944,-0.823130,100.000000,0.000000
18015,4060,547,201,869,20257,0.200425,0.027003,0.009922,0.042899,1756,8.800000,57092,-0.716910,81.400000,18.600000
18017,6889,2826,889,6207,37689,0.182785,0.074982,0.023588,0.164690,5004,13.500000,48598,-0.663000,44.700000,55.300000
18019,19117,14954,9886,6704,118302,0.161595,0.126405,0.083566,0.056669,12975,11.200000,56774,-0.306350,20.500000,79.500000
18021,4779,740,195,390,26225,0.182231,0.028217,0.007436,0.014871,3545,13.800000,52699,-0.611440,60.900000,39.100000
18023,5440,939,251,5342,32399,0.167906,0.028982,0.007747,0.164882,3732,11.900000,51730,-0.538180,49.800000,50.200000
18025,2124,309,71,164,10577,0.200813,0.029214,0.006713,0.015505,1654,15.800000,44152,-0.653470,100.000000,0.000000
18027,5147,1470,768,1747,33351,0.154328,0.044077,0.023028,0.052382,3752,11.500000,55434,-0.655240,60.300000,39.700000
18029,9064,1344,345,695,49458,0.183267,0.027175,0.006976,0.014052,4577,9.400000,66502,-0.625770,53.100000,46.900000
18031,4629,921,168,560,26559,0.174291,0.034678,0.006326,0.021085,3077,11.700000,57441,-0.532870,53.800000,46.200000
18033,7200,1152,242,1237,43475,0.165612,0.026498,0.005566,0.028453,4309,10.100000,58987,-0.610650,42.300000,57.700000
18035,19927,12891,8273,3004,114135,0.174591,0.112945,0.072484,0.026320,23799,22.500000,43096,-0.452300,22.800000,77.200000
18037,7634,1271,370,3724,42736,0.178632,0.029741,0.008658,0.087140,3155,7.600000,62126,-0.445150,49.200000,50.800000
18039,31210,21727,12601,34580,206341,0.151254,0.105297,0.061069,0.167587,23202,11.500000,59251,-0.407790,20.600000,79.400000
18041,4740,823,340,339,23102,0.205177,0.035625,0.014717,0.014674,3280,14.500000,47737,-0.636440,36.800000,63.200000
18043,12927,7492,4325,2765,78522,0.164629,0.095413,0.055080,0.035213,7231,9.500000,64992,-0.422310,20.300000,79.700000
18045,3318,424,92,435,16346,0.202985,0.025939,0.005628,0.026612,1799,11.200000,53493,-0.553590,66.000000,34.000000
18047,4318,534,74,289,22758,0.189735,0.023464,0.003252,0.012699,1939,8.600000,62251,-0.665370,88.900000,11.100000
18049,3976,796,172,1080,19974,0.199059,0.039852,0.008611,0.054070,2684,13.600000,52798,-0.654010,64.900000,35.100000
18051,5981,1899,917,605,33659,0.177694,0.056419,0.027244,0.017974,3460,10.600000,56960,-0.496080,53.600000,46.400000
18053,12783,7607,4852,2898,65769,0.194362,0.115662,0.073773,0.044063,12140,19.900000,45138,-0.538700,28.900000,71.100000
18055,6332,700,94,512,31922,0.198358,0.021928,0.002945,0.016039,4423,14.000000,46835,-0.580150,74.800000,25.200000
18057,43311,45406,15333,14447,338011,0.128135,0.134333,0.045362,0.042741,13797,4.200000,101740,-0.317290,5.600000,94.400000
18059,12875,4787,2487,2032,78168,0.164709,0.061240,0.031816,0.025995,4236,5.600000,73831,-0.459780,30.400000,69.600000
18061,7336,1157,290,837,40515,0.181069,0.028557,0.007158,0.020659,3690,9.300000,60379,-0.441730,85.800000,14.200000
18063,24197,22885,13326,7324,170311,0.142075,0.134372,0.078245,0.043004,9657,5.900000,80834,-0.405680,17.800000,82.200000
18065,9264,2350,1314,962,47972,0.193113,0.048987,0.027391,0.020053,6434,14.400000,50183,-0.565380,42.900000,57.100000
18067,16415,10325,6548,2922,82544,0.198864,0.125085,0.079327,0.035399,9942,12.300000,55365,-0.449780,21.500000,78.500000
18069,6394,1211,274,1007,36520,0.175082,0.033160,0.007503,0.027574,3532,10.100000,53809,-0.613640,51.000000,49.000000
18071,7364,2712,593,3436,44231,0.166490,0.061314,0.013407,0.077683,5183,12.000000,55518,-0.582990,43.700000,56.300000
18073,6083,1008,304,2069,33562,0.181247,0.030034,0.009058,0.061647,3037,9.400000,66720,-0.573090,68.000000,32.000000
18075,3775,494,109,663,20436,0.184723,0.024173,0.005334,0.032443,2653,13.000000,48392,-0.420940,55.700000,44.300000
18077,5930,1628,700,969,32308,0.183546,0.050390,0.021666,0.029993,4663,15.500000,51031,-0.704080,45.100000,54.900000
18079,4675,849,246,728,27735,0.168560,0.030611,0.008870,0.026248,4026,14.800000,51560,-0.623220,60.200000,39.800000
18081,23480,13965,4095,5938,158167,0.148451,0.088293,0.025890,0.037543,11784,7.700000,69880,-0.383020,13.900000,86.100000
18083,6736,2098,1093,825,36594,0.184074,0.057332,0.029868,0.022545,5447,15.700000,48606,-0.535820,36.200000,63.800000
18085,13721,3796,913,6483,79456,0.172687,0.047775,0.011491,0.081592,6949,9.000000,57367,-0.434040,46.600000,53.400000
18087,5489,838,215,1666,39614,0.138562,0.021154,0.005427,0.042056,3018,7.800000,67498,-0.688140,91.600000,8.400000
18089,82195,139555,118555,95254,485493,0.169302,0.287450,0.244195,0.196201,74864,15.700000,55280,-0.195900,4.000000,96.000000
18091,20303,16646,12750,7581,109888,0.184761,0.151482,0.116027,0.068988,16212,15.700000,52095,-0.458020,35.600000,64.400000
18093,9342,1341,230,792,45370,0.205907,0.029557,0.005069,0.017456,5629,12.500000,53187,-0.567940,58.400000,41.600000
18095,24197,15108,11083,5648,129569,0.186750,0.116602,0.085537,0.043591,20908,17.000000,49522,-0.376370,23.100000,76.900000
18097,124220,351791,280667,105062,964582,0.128781,0.364708,0.290973,0.108920,160661,17.200000,48409,-0.218350,0.600000,99.400000
18099,8455,1635,388,4958,46258,0.182779,0.035345,0.008388,0.107181,5212,11.500000,55766,-0.605310,63.300000,36.700000
18101,2114,234,36,118,10255,0.206143,0.022818,0.003510,0.011507,1186,11.800000,55444,-0.796180,72.300000,27.700000
18103,6399,3119,1801,1228,35516,0.180172,0.087820,0.050710,0.034576,5172,16.100000,47624,-0.559640,46.500000,53.500000
18105,20114,20854,5519,5274,148431,0.135511,0.140496,0.037182,0.035532,28177,21.400000,48883,-0.517160,21.200000,78.800000
18107,7020,1491,437,1892,38338,0.183108,0.038891,0.011399,0.049351,4006,10.800000,53700,-0.502970,52.800000,47.200000
18109,12201,2012,383,1189,70489,0.173091,0.028543,0.005433,0.016868,7339,10.600000,66151,-0.452360,49.100000,50.900000
18111,2818,499,140,958,13984,0.201516,0.035684,0.010011,0.068507,1418,10.300000,53060,-0.625370,100.000000,0.000000
18113,7885,1661,557,5025,47744,0.165152,0.034790,0.011666,0.105249,4224,9.100000,61341,-0.581210,68.000000,32.000000
18115,1317,141,38,99,5875,0.224170,0.024000,0.006468,0.016851,560,9.700000,58022,-0.843710,100.000000,0.000000
18117,3890,760,325,356,19646,0.198005,0.038685,0.016543,0.018121,2979,15.600000,44968,-0.703530,83.500000,16.500000
18119,4145,590,111,278,20799,0.199288,0.028367,0.005337,0.013366,2597,12.600000,49731,-0.726650,100.000000,0.000000
18121,3380,727,453,299,16937,0.199563,0.042924,0.026746,0.017654,2406,15.700000,49639,-0.550020,75.000000,25.000000
18123,3638,953,574,269,19169,0.189786,0.049716,0.029944,0.014033,2167,12.400000,52332,-0.621670,55.000000,45.000000
18125,2541,330,88,195,12389,0.205101,0.026637,0.007103,0.015740,1345,11.100000,54265,-0.741830,100.000000,0.000000
18127,28752,13847,7566,17719,170389,0.168743,0.081267,0.044404,0.103991,14826,8.900000,69298,-0.319790,20.800000,79.200000
18129,5003,819,267,313,25427,0.196759,0.032210,0.010501,0.012310,2311,9.200000,68162,-0.586060,66.800000,33.200000
18131,2481,426,120,389,12353,0.200842,0.034486,0.009714,0.031490,1494,12.200000,49730,-0.705870,80.900000,19.100000
18133,6411,2617,1443,763,37576,0.170614,0.069646,0.038402,0.020306,3978,12.200000,54718,-0.568560,64.800000,35.200000
18135,5134,744,183,923,24665,0.208149,0.030164,0.007419,0.037421,3322,13.600000,46441,-0.644150,61.900000,38.100000
18137,5185,833,137,530,28324,0.183060,0.029410,0.004837,0.018712,3117,11.100000,57436,-0.577740,83.200000,16.800000
18139,3108,535,174,292,16581,0.187443,0.032266,0.010494,0.017611,1760,10.700000,53271,-0.599220,61.200000,38.800000
18141,43960,55218,37596,24812,271826,0.161721,0.203137,0.138309,0.091279,35068,13.500000,54674,-0.383670,9.000000,91.000000
18143,4074,692,129,588,23873,0.170653,0.028987,0.005404,0.024630,3642,15.500000,44913,-0.495250,52.700000,47.300000
18145,7829,1803,636,1947,44729,0.175032,0.040309,0.014219,0.043529,5065,11.600000,57193,-0.532120,52.000000,48.000000
18147,4052,578,197,613,20277,0.199832,0.028505,0.009715,0.030231,1839,9.200000,56862,-0.658430,100.000000,0.000000
18149,4373,555,100,954,22995,0.190172,0.024136,0.004349,0.041487,2512,11.000000,49972,-0.706720,82.400000,17.600000
18151,7254,1117,309,1296,34594,0.209690,0.032289,0.008932,0.037463,3638,11.000000,58295,-0.662430,67.200000,32.800000
18153,3820,1425,1013,366,20669,0.184818,0.068944,0.049011,0.017708,2513,13.700000,47554,-0.618340,79.000000,21.000000
18155,1870,347,149,204,10751,0.173937,0.032276,0.013859,0.018975,1873,17.700000,47713,-0.866580,100.000000,0.000000
18157,23280,33894,11551,17063,195732,0.118938,0.173165,0.059014,0.087175,32114,18.100000,52269,-0.405560,14.500000,85.500000
18159,3239,439,112,443,15148,0.213824,0.028981,0.007394,0.029245,1250,8.400000,60896,-0.701090,61.600000,38.400000
18161,1390,233,68,127,7054,0.197051,0.033031,0.009640,0.018004,742,10.700000,50300,-0.785400,100.000000,0.000000
18163,31490,26418,17876,5155,181451,0.173545,0.145593,0.098517,0.028410,26349,15.100000,50500,-0.382250,9.200000,90.800000
18165,3148,407,84,203,15498,0.203123,0.026261,0.005420,0.013098,2306,15.200000,49287,-0.610030,60.400000,39.600000
18167,17876,13265,7931,3006,107038,0.167006,0.123928,0.074095,0.028083,18824,19.200000,48335,-0.423690,23.800000,76.200000
18169,6587,1082,264,847,30996,0.212511,0.034908,0.008517,0.027326,3631,12.400000,51487,-0.666360,50.000000,50.000000
18171,1701,215,33,182,8265,0.205808,0.026013,0.003993,0.022021,796,9.800000,60596,-0.849450,77.100000,22.900000
18173,11273,4008,1122,1249,62998,0.178942,0.063621,0.017810,0.019826,4373,7.100000,75534,-0.458410,29.300000,70.700000
18175,4861,602,143,380,28036,0.173384,0.021472,0.005101,0.013554,3703,13.400000,44534,-0.629910,76.800000,23.200000
18177,12874,6286,3316,2130,65884,0.195404,0.095410,0.050331,0.032330,10094,16.000000,45130,-0.503310,33.000000,67.000000
18179,5270,881,249,940,28296,0.186245,0.031135,0.008800,0.033220,2344,8.500000,60010,-0.694210,50.600000,49.400000
18181,4900,866,217,2126,24102,0.203303,0.035931,0.009003,0.088208,2025,8.500000,58380,-0.523540,68.000000,32.000000
18183,6298,934,167,749,33964,0.185432,0.027500,0.004917,0.022053,2377,7.100000,67758,-0.614680,71.200000,28.800000
19001,1648,186,42,182,7152,0.230425,0.026007,0.005872,0.025447,667,9.700000,54282,-0.901130,100.000000,0.000000
19003,852,93,18,52,3602,0.236535,0.025819,0.004997,0.014436,460,12.700000,51577,-0.851020,100.000000,0.000000
19005,3212,533,222,973,13687,0.234675,0.038942,0.016220,0.071089,1581,11.700000,53359,-0.758230,74.000000,26.000000
19007,2843,443,117,278,12426,0.228794,0.035651,0.009416,0.022372,1864,15.200000,44298,-0.631730,58.300000,41.700000
19009,1358,135,31,105,5496,0.247089,0.024563,0.005640,0.019105,589,11.000000,51210,-0.865210,100.000000,0.000000
19011,4885,659,186,405,25645,0.190485,0.025697,0.007253,0.015793,2000,7.900000,62799,-0.553090,80.700000,19.300000
19013,22243,20377,12729,6022,131228,0.169499,0.155279,0.096999,0.045890,20811,16.300000,52320,-0.456540,13.500000,86.500000
19015,4987,891,311,700,26234,0.190097,0.033964,0.011855,0.026683,2274,8.800000,63099,-0.737370,50.600000,49.400000
19017,4977,933,302,405,25062,0.198588,0.037228,0.012050,0.016160,1547,6.600000,74646,-0.604870,64.500000,35.500000
19019,3867,560,122,370,21175,0.182621,0.026446,0.005762,0.017473,2224,10.600000,59724,-0.727980,68.500000,31.500000
19021,3271,3399,670,5185,19620,0.166718,0.173242,0.034149,0.264271,1932,10.200000,52683,-0.483960,43.900000,56.100000
19023,3301,340,49,206,14439,0.228617,0.023547,0.003394,0.014267,1290,9.000000,57971,-0.686180,100.000000,0.000000
19025,2272,418,230,202,9668,0.235002,0.043235,0.023790,0.020894,1023,11.300000,54865,-0.785720,100.000000,0.000000
19027,4171,654,274,576,20165,0.206844,0.032432,0.013588,0.028564,1576,8.000000,60531,-0.621920,52.000000,48.000000
19029,3022,359,59,364,12836,0.235432,0.027968,0.004596,0.028358,1594,12.600000,50356,-0.791870,53.600000,46.400000
19031,3788,527,119,431,18627,0.203361,0.028292,0.006389,0.023138,1391,7.600000,67597,-0.641990,83.400000,16.600000
19033,9484,2357,878,2158,42450,0.223416,0.055524,0.020683,0.050836,4316,10.400000,51939,-0.546580,20.600000,79.400000
19035,2770,393,135,463,11235,0.246551,0.034980,0.012016,0.041211,1032,9.400000,56312,-0.595740,61.400000,38.600000
19037,2525,262,92,341,11933,0.211598,0.021956,0.007710,0.028576,1019,8.600000,64190,-0.798430,73.500000,26.500000
19039,1807,447,118,1449,9395,0.192336,0.047578,0.012560,0.154231,1036,11.200000,52541,-0.810190,48.100000,51.900000
19041,3386,527,148,658,16016,0.211414,0.032905,0.009241,0.041084,1531,9.700000,56338,-0.705090,34.300000,65.700000
19043,4274,432,150,352,17549,0.243547,0.024617,0.008547,0.020058,1627,9.400000,53968,-0.791990,96.600000,3.400000
19045,9252,2889,1422,1532,46429,0.199272,0.062224,0.030627,0.032997,5727,12.500000,51317,-0.555790,32.200000,67.800000
19047,3019,1450,603,4853,16820,0.179489,0.086207,0.035850,0.288526,2072,12.300000,54828,-0.604630,51.800000,48.200000
19049,11351,9152,2476,5847,93453,0.121462,0.097932,0.026495,0.062566,4687,5.200000,87267,-0.579150,30.600000,69.400000
19051,1597,170,22,150,9000,0.177444,0.018889,0.002444,0.016667,1130,12.700000,54830,-0.900850,100.000000,0.000000
19053,1601,402,168,257,7870,0.203431,0.051080,0.021347,0.032656,1458,20.300000,41101,-0.808520,100.000000,0.000000
19055,3366,389,148,280,17011,0.197872,0.022868,0.008700,0.016460,1521,9.000000,61342,-0.692760,71.500000,28.500000
19057,8264,4075,2419,1322,38967,0.212077,0.104576,0.062078,0.033926,4887,12.700000,51805,-0.563820,26.700000,73.300000
19059,4612,487,105,380,17258,0.267238,0.028219,0.006084,0.022019,1330,7.800000,55603,-0.762610,35.000000,65.000000
19061,17819,7259,3537,2560,97311,0.183114,0.074596,0.036347,0.026307,10555,11.300000,60367,-0.509630,27.000000,73.000000
19063,1989,545,124,932,9208,0.216008,0.059188,0.013467,0.101216,993,11.200000,51497,-0.783610,39.900000,60.100000
19065,4222,894,303,532,19650,0.214860,0.045496,0.015420,0.027074,2203,11.700000,50893,-0.790770,70.600000,29.400000
19067,3478,949,441,598,15642,0.222350,0.060670,0.028193,0.038230,1762,11.400000,53811,-0.726300,52.700000,47.300000
19069,2152,411,122,1351,10070,0.213704,0.040814,0.012115,0.134161,984,9.900000,59367,-0.854160,60.200000,39.800000
